id,title,overview,genres,keywords,popularity,rating,original_language,poster
1429511,Vislumbres,"Vislumbres é um documentário artístico e experimental que mergulha na cena da cultura Ballroom de São Paulo, revelando sua importância como uma forma de resistência e expressão artística.  Através de um olhar sensível e multifacetado, o filme explora as camadas de identidade, pertencimento e política que permeiam a cultura Ballroom.","Documentário, Música","Cultura do salão, Vogue","2,0151",0,pt,/3RI5Iks3PT35plUF1PsJbPr49dj.jpg
1193283,Salão De Baile,Conteúdo bloqueado por motivos de segurança.,Documentário,"LGBT, salão de baile","2,0065","7,7",pt,/skYc4XuCu1tRHLzXvUi0NV3pP8a.jpg
42109,"Gabriela, Cravo e Canela","O cenário principal é a Bahia. Em 1925, uma retirante chamada Gabriela (Sônia Braga) chega a Ilhéus, fugindo de uma das maiores secas da história do Nordeste. Com sua beleza e sensualidade, ela conquista a todos, especialmente Nacib, o proprietário do bar mais popular da cidade. Gabriela vai trabalhar para Nacib e os dois iniciam um relacionamento que fica tão intenso que eles acabam por se casar. Porém, tudo muda quando Gabriela o trai com o maior conquistador da cidade. Paralelamente, um ""coronel"" vai ser julgado por ter matado sua mulher com o amante. Os outros ""coronéis"" acham que ele tem de ser inocentado, pois houve um forte motivo para o crime, mas os tempos mudaram e determinados conceitos do passado acabam por cair.","Drama, Romance","Adultério, baseado em romance ou livro, romance, romance inter -racial, comédia sexual, 1980, descoberta sexual, Brasil, Paraty, Rio de Janeiro, Brasil","1,9999","5,8",pt,/Ap0Vxi2AtXXsbYIPmpB2LCrVva7.jpg
1184420,Morando com o Crush,"Luana e Hugo são colegas de escola e apaixonados um pelo outro. Mas quando a mãe de Hugo e o pai de Luana decidem namorar e mudar de cidade com todos, a situação complica para os pretendentes.","Comédia, Romance",,"1,9969",7,pt,/eZA7H3FN20qX5ppoCsdUsMSvYk4.jpg
1156212,Maníaco do Parque,Uma jovem jornalista ávida por um artigo que mudará sua carreira entra em rota de colisão com um violento assassino: o Maníaco do Parque.,"Drama, Crime, Thriller",crime verdadeiro,"1,9921","5,8",pt,/vytA7BTXLBD4UjXOVUh2pPBTlUQ.jpg
1131279,Princesa Adormecida,"Rosa é uma típica adolescente que sonha com liberdade e independência enquanto seus três tios, que a criaram como uma filha, a superprotegem a todo custo e não a deixam fazer nada. Aos 15 anos, ela descobre que o mundo que achava real nada mais era que um sonho. Rosa é mais que uma simples jovem que vai à escola e se diverte com sua melhor amiga e troca mensagens com o seu crush. Um mistério do passado volta à tona e uma vilã vingativa coloca sua vida em perigo.","Romance, Comédia, Fantasia",Baseado no livro infantil,"1,9763","6,45",pt,/2snH1Itt1Zs20KFLyIFqPOkyJaV.jpg
1097702,Falas Femininas,"O especial do Dia Internacional da Mulher aborda trajetórias de cinco mulheres, que representam o país em sua diversidade social, racial e religiosa e discute dilemas femininos atuais.","Cinema TV, Crime, Família","feminismo, conversa, documentário, mulheres","1,9673",8,pt,/eBYa8tnQ8occopp74cty2jDlNj1.jpg
1004284,Nosso Lar 2: Os Mensageiros,"Cinco espíritos de Nosso Lar vêm à Terra em missão de resgate de projetos de vidas que correm perigo. Médico cuja história foi base do primeiro filme, André Luiz  junta-se ao grupo liderado pelo mentor Aniceto.",Drama,"afetação, calma, sincera, admiradora, adoradora, assertiva, audaciosa, comemorativa, encantada, entusiasmada, exuberante, familiar","1,9383",7,pt,/6cP2MENe3zOj77ndC5TvoLq8MtU.jpg
594797,Maria Luiza,"Maria Luiza da Silva é a primeira transexual na história das Forças Armadas brasileiras. Após 22 anos de trabalho como militar, foi aposentada por invalidez. O filme investiga as motivações para impedi-la de vestir a farda feminina e sua trajetória de afirmação como mulher trans, militar e católica.",Documentário,"Exército, documentário social, direitos de transgêneros","1,9365",0,pt,/3vq1E6U1V7yOF1bgzyvVZNZ8Ned.jpg
8440,Carandiru,"Um médico se oferece para realizar um trabalho de prevenção a AIDS no maior presídio da América Latina, o Carandiru. Lá ele convive com a realidade dos cárceres, que inclui violência, superlotação das celas e instalações precárias. Porém, apesar de todos os problemas, o médico logo percebe que os prisioneiros não são figuras demoníacas, existindo dentro da prisão solidariedade, organização e uma grande vontade de viver.",Drama,"prisão, brutalidade policial, tentativa de assassinato, massacre de Carandiru, São Paulo, Brasil, médico","1,9185","7,586",pt,/bkq8RsbCb7ugW0ZmsD8SYEvQWSp.jpg
651906,M-8: Quando a Morte Socorre a Vida,"Maurício (Juan Paiva) acabou de ingressar na renomada Universidade Federal de Medicina. Na sua primeira aula de anatomia ele conhece M8, o cadáver que servirá de estudo para ele e os amigos. Durante o semestre, o mistério da identidade do corpo só poderá ser solucionado depois que ele enfrentar suas próprias angústias.","Drama, Thriller",,"1,9066","7,3",pt,/mTvQCbo9uWhI3OpDqpEt6kcng2F.jpg
1022206,Esposa de Aluguel,"Luiz é um homem de 30 anos que nunca se envolveu profundamente com nenhuma mulher além de sua mãe e três irmãs. Para atender ao último desejo da mãe controladora e evitar ficar de fora do testamento, o autoproclamado eterno solteiro contrata uma esposa de aluguel.","Comédia, Romance",brincalhão,"1,8975","6,4",pt,/28E42Ea3Ml3cjvUMHaSqeGYXBfI.jpg
648818,"Julian sem A, sem O","O filme conta a história do músico e artista paraibano Julian Sam, homem trans. No curta metragem, o protagonista fala sobre música e arte, bem como sobre os dilemas e desafios que pessoas trans enfrentam na vida cotidiana.",Documentário,transição de gênero,"1,8789",0,pt,/wazsifpj7UCRpbcgYAUyhq8Rfps.jpg
42234,Dona Flor e Seus Dois Maridos,"Dona Flor se casa com um farmacêutico estável, mas entediante, sem qualquer interesse em sexo. Ao descobrir que sua nova vida sexual não é nada gratificante, o fantasma sensual de seu falecido marido lhe faz uma visita.","Comédia, Drama, Fantasia, Romance","vodu, fantasma","1,878","6,8",pt,/kwktJBPNMyYuMvR6x2bH6bXUFuh.jpg
7343,Cidade dos Homens,"Laranjinha e Acerola se preparam para ingressar na vida adulta! Aos 18 anos, cada um dos meninos está às voltas com suas próprias questões: filho, mulheres, família, emprego, sonhos e desejos esquecidos são alguns dos temperos dessa aventura que, pra ficar ainda mais emocionante, conta com uma guerra no morro que expulsará os jovens adultos da comunidade. Será que todas essas mudanças serão mesmo definitivas?",Drama,"Gangue de rua, favela, tornando -se um relacionamento adulto, filho de pais, assassinato de pai, perda de um ente querido, Rio de Janeiro, gueto, batalha pelo poder, tumultos de rua, matéria de vida e morte, gangue de meninos, gangue juvenil, gangue, figura paterna","1,8612","7,1",pt,/8wq7tVRXXJcfSGBE2zPBNYw7GRv.jpg
553608,Cinderela Pop,"Cintia é uma princesa dos dias atuais: antenada, com opiniões próprias, decidida e adora música. Essa princesa pop morava com os pais em um castelo enorme de onde via toda a cidade. Todas as noites, ela olhava pela janela, de onde ficava admirando a vista e sonhando com um príncipe que ainda não conhecia. Porém, um dia, o castelo de Cintia desmoronou e com ele tudo à sua volta. Com a separação dos pais, ela vai morar com a tia, se afasta do pai e, principalmente, deixa de acreditar no amor. Ela só não contava com um detalhe... Havia mesmo um belo príncipe encantando em sua história. E tudo o que ele mais queria era descongelar o coração da nossa gata (nada) borralheira!","Romance, Comédia",baseado em romance adulto jovem,"1,8477","6,4",pt,/uL0TrrV5MHQFkwRxlho0dDKTwvm.jpg
43615,"Lula, o Filho do Brasil","O filme conta a trajetória pessoal de Lula, o seu nascimento em 1945, quando no sertão pernambucano, Dona Lindu, uma mulher simples e de fortes valores morais, dá à luz o seu sétimo filho, Luiz Inácio da Silva, e enfrenta o abandono do marido e as dificuldades de criar seus filhos sozinha na cidade grande. Em 1980, Lula se torna o maior líder sindical do país e emerge como uma força política renovadora. Uma vida marcada por dificuldades, perdas e uma notável capacidade de superação.","Drama, História","política, ativismo político, político, presidente, didático, crítico, apático","1,8466","5,6",pt,/2P4aDW9P10rNUoFvgIdiFbM5dAZ.jpg
466190,O Matador,"Cabeleira foi criado na mata por Sete Orelhas, um cangaceiro. Quando adulto, foi à cidade em busca do pai desaparecido e descobriu que ele era um matador que trabalhava para um francês que comandava o comércio de pedras preciosas na região. Nesse território sangrento, segue seu instinto como bicho feroz em uma cidade sem lei.","Ação, Faroeste","deserto, assassino, pernambuco, cangaceiro","1,8329","6,1",pt,/vqGo24yiklzAv1xtDeRt15QrVKh.jpg
661595,A Princesa da Yakuza,"Um chefe da Yakuza é morto no Japão e sua única herdeira é enviada para o Brasil ainda bebê. Vinte anos depois, vivendo em São Paulo, Akemi descobre que herdou metade do clã da Yakuza e que a outra metade a quer morta. Takeshi, mafioso fiel ao falecido chefe, vem ao Brasil para protegê-la. Ao mesmo tempo, um estrangeiro sem memória acorda em um hospital e cruza seu caminho. Akemi vai começar uma guerra e traçar seu próprio destino.","Ação, Thriller","Amnésia, aniversário, segredos da família, São Paulo, Brasil, feminino Yakuza, Osaka, Japão, protagonista feminina, órfão, Katana Sword, baseada em graphic novel","1,8272","6,151",pt,/o4TbqzNBAPKHpU3z93ysvRhSpeP.jpg
962232,Depois do Universo,"A trama acompanha Nina, uma pianista que precisa superar os desafios de lidar com o lúpus. Ela conhece Gabriel, um médico com quem descobre uma forte conexão.","Romance, Drama",,"1,8262","8,011",pt,/jv8PbopI3r3p0HrQJbLYcOzFHle.jpg
364327,Jonas,"Em pleno Carnaval um rapaz (Jesuíta Barbosa) sequestra a filha da patroa da sua mãe, por quem sempre foi apaixonado, e a mantém refém dentro de um carro alegórico em forma de baleia. Presos na ""barriga"" do animal, eles iniciam um romance.","Drama, Thriller","sequestro, Carnaval","1,8078",6,pt,/my5dMaBrKqOi90t3NVexmvFpD3U.jpg
471076,"Aconteceu, virou Manchete! A História da Rede Manchete","Em 1983 estreava a Rede Manchete de televisão, com uma programação de qualidade a emissora é lembrada até hoje. O documentário resgata os principais momentos históricos da emissora, que são narrados pelos próprios personagens que lá estiveram. No ano em que a TV Manchete completaria 30 anos, ""Aconteceu, virou Manchete!"" é o primeiro registro audiovisual sobre a trajetória de uma das maiores redes de televisão do Brasil. Grandes nomes do Jornalismo, esporte, linha de shows e da dramaturgia da emissora fazem parte do enredo dessa história de sucesso, por isso ao longo de meses mais de 30 profissionais das mais diversas áreas foram entrevistados. Dirigido por Fernando Borges, o projeto contou com a colaboração dos estudantes de comunicação social da UERJ, mas acabou tendo a colaboração de fãs da emissora e muitos ex-profissionais da Manchete, que viram no documentário a oportunidade de terem um pouco da ""TV de Primeira"" de volta.",,"Crianças, jornalismo, documentário","1,7875",7,pt,/3D8L6wVqD6DH3NVBv2SZ8ES3Bfn.jpg
1274746,Baby,"Após deixar um centro de detenção para menores, Wellington se encontra sozinho e à deriva pelas ruas de São Paulo, sem notícias de seus parentes e sem recursos para começar uma nova vida. Depois de visitar um cinema pornô, ele conhece Ronaldo, um homem maduro que o ensina novas formas de sobreviver. Pouco a pouco, sua relação se transforma em uma paixão cheia de conflitos, que oscila entre a exploração e a proteção, o ciúme e a cumplicidade","Drama, Romance","Hustler, de maioridade, LGBT, trabalho sexual, vogagem, erótica gay, tema gay, família escolhida, centro de detenção juvenil, tenso, intenso, amargo, adorador, audacioso, impressionado, São Paulo","1,7306","7,7",pt,/dZxN0OcvbDxzNW01F0d9CW7L8xN.jpg
227975,Praia do Futuro,"Donato trabalha como salva-vidas, e seu irmão caçula tem grande admiração por ele, devido à coragem demonstrada ao se atirar no mar para resgatar desconhecidos. Um deles é Konrad, um alemão de olhos azuis que muda por completo a vida de Donato após ser salvo por ele. É quando Ayrton, querendo reencontrar o irmão, parte para Berlim",Drama,"Afogando, Alemanha, irmão, Portugal, viagens, LGBT, amor","1,7291","6,6",pt,/u0svu7MxWp4OryaEqXDbDXX0q4r.jpg
361790,Ninguém Ama Ninguém por Mais de Dois Anos,"Acompanha paralelamente a vida de cinco casais no Brasil no início dos anos 60. Se dentro da sociedade são considerados casais convencionais, na vida íntima as insatisfações e os desejos latentes fogem um pouco do moralismo.","Drama, Romance, Comédia","Amor platônico, romcom, antologia, romance, amor, Brasil, cinema brasileiro, ninguém ama, sem amor","1,722","6,6",pt,/aPkpQo594Aw4FC0RD5qKdYxR2qd.jpg
230430,Mar Negro,"Uma estranha contaminação atinge uma pequena vila de pescadores. Quando peixes e crustáceos se transformam em horrendas criaturas transmissoras de morte e destruição, o solitário Albino luta pelo grande amor da sua vida, arriscando a própria alma numa desesperada fuga pela sobrevivência.","Terror, Thriller","Monstro, pesca, pescador, magia negra, assassinato, zumbi, diabo, monstro marinho, banho de sangue, maquiagem, armas gatling, vila costeira","1,7181","5,2",pt,/qG6V0UNFhrPezH7cBvMiGF1wDfs.jpg
1312855,Por Você,"Um médico legista reencontra um grande amor do passado, percebendo que as lembranças permaneceram mais vivas do que nunca.","Drama, Romance","arrependimento, vício em drogas, simbolismo, vício, drogas, LGBT, atração do mesmo sexo, nordeste brasileiro, tema gay, relacionamento entre pessoas do mesmo sexo, triste, cinema brasileiro, filme independente, beijo gay, drama de relacionamento, viciado em drogas, amantes se reencontram, diretor gay, Potiguar, drama, artista brasileiro, drama brasileiro, rio rio, rio, norto do êxardo","1,6979",10,pt,/f9TFnqBGogNrLPbY2VGbWABseP6.jpg
39641,À Deriva,"Búzios, início dos anos 80. Filipa (Laura Neiva) é uma adolescente de 14 anos que passa as férias com seus pais, Matias (Vincent Cassel) e Clarice (Débora Bloch), e ainda os irmãos Fernanda (Izadora Armelin) e Antônio (Max Huzar). Clarice está sempre embriagada, destilando veneno contra o marido. Já Matias está mais preocupado em concluir seu novo livro, o que o torna desleixado em relação aos problemas da famíia. Filipa vive à margem desta situação, até que um dia flagra o pai beijando Ângela (Camilla Belle), uma bela americana que mora no local.",Drama,"infidelidade, relacionamento entre pais, mulher bonita, beijo, casa de praia","1,697",6,pt,/vDxg8MqK3UpMZC0J0UWFJKVH9Ln.jpg
1442605,Desatando o nós,"Ao buscar o amor, um jovem encontra alegria e companhia, mas logo percebe o peso de um laço que aprisiona. Desatando o vínculo, ele redescobre a leveza de estar em harmonia consigo mesmo e com o mundo ao redor.","Animação, Drama","Curta, cinema brasileiro, animação, drama, animação 2D, Toonboom, Bahia, Paulo Gustavo","1,6878",10,pt,/34f2C8QOdSNIDwiOenLXpM1YusT.jpg
