original_id,title,user_input,precision_at_k,recall_at_k,mrr,ndcg,binary_genre_similarity,proportional_genre_similarity,top_k_ids,top_k_titles
227975,Praia do Futuro,"Um drama sobre um salva-vidas que se muda para a Alemanha após salvar um turista, deixando para trás seu irmão mais novo e um romance que mudará sua vida para sempre.",0.0,0.0,0.0,0.0,0.8,0.8,539042|1300872|910332|34071|977592,Deslembro|Sertão Bruto|Toda a Vida em 15 Minutos|Budapeste|Perdida
361790,Ninguém Ama Ninguém por Mais de Dois Anos,"Uma comédia romântica que acompanha cinco casais nos anos 60, mostrando desejos, traições e as complexidades do amor em uma sociedade cheia de moralismos.",0.0,0.0,0.0,0.0,1.0,0.3333333333333333,522168|749330|261457|373680|283716,Mulheres Alteradas|Deliciosas Traições do Amor|A Arte de Amar Bem|A Cama ao Alcance de Todos|Vadias do Sexo Sangrento
230430,Mar Negro,"Um terror sobrenatural sobre pescadores que enfrentam uma contaminação misteriosa transformando criaturas marinhas em monstros assassinos, em uma luta pela sobrevivência.",1.0,1.0,1.0,1.0,0.6,0.4,230430|326732|714037|437817|160745,Mar Negro|Bacalhau|Menarca|Pontal da Solidão|Porto dos Mortos
1312855,Por Você,"Um drama romântico sobre um legista que reencontra um grande amor do passado, revivendo memórias e enfrentando vícios em uma história de arrependimento e redenção.",0.0,0.0,0.0,0.0,1.0,0.5,1397304|1309743|71113|1135438|1181237,Trópico de Leão|Emaranhado|Filhas do Vento|Reminiscência|Apaixonada
39641,À Deriva,"Um drama familiar sobre uma adolescente que testemunha a infidelidade do pai durante as férias, desencadeando conflitos e revelações dolorosas em uma casa de praia.",0.0,0.0,0.0,0.0,0.5,0.5,441730|495469|661409|807459|504927,Fica Comigo|A Morte Inventada - Alienação Parental|Tranças|Menino Azul|Rummikub
1442605,Desatando o nós,"Uma animação poética sobre um jovem que descobre a liberdade ao desatar os laços que o prendem, em uma metáfora visual sobre crescimento e autoconhecimento.",0.0,0.0,0.0,0.0,0.4,0.3,1401152|1213277|1355085|1275708|1034317,CORRES|Criança Enjaulada|GRIS|Crayon|Indestrutível
42031,A Hora da Estrela,"Um drama social sobre uma jovem nordestina que migra para São Paulo em busca de uma vida melhor, enfrentando solidão, exploração e a dura realidade da cidade grande.",0.0,0.0,0.0,0.0,1.0,0.5,749116|340430|989216|670080|1248405,Cidade; Campo|Bahia de Todos os Santos|Olhos Cansados|A Volta do Filho Pródigo|Okonomiyaki
368103,Chatô: O Rei do Brasil,"Um drama histórico sobre o magnata das comunicações Assis Chateaubriand, sua relação com Getúlio Vargas e o poder da mídia no Brasil do século XX.",1.0,1.0,1.0,1.0,0.6,0.4,368103|242318|1174445|340430|500446,"Chatô: O Rei do Brasil|Getúlio Vargas|Othelo, O Grande|Bahia de Todos os Santos|Adágio ao Sol"
40096,O Auto da Compadecida,"Uma comédia clássica do sertão nordestino, onde dois amigos espertalhões enganam a todos em uma série de aventuras repletas de humor, crítica social e elementos fantásticos.",0.0,0.0,0.0,0.0,0.5,0.16666666666666666,441732|1285655|1436369|555810|1034334,Alô!?|Wicked Game|O Cobrador de Fraque|Rindo à Toa: Humor Sem Limites|Rir Para Não Chorar
40823,O Homem Que Copiava,"Um romance policial sobre um operador de fotocópias que se envolve em um plano criminoso para impressionar a mulher que ama, em uma trama cheia de reviravoltas e ironias.",0.0,0.0,0.0,0.0,1.0,0.3,417512|410819|135913|236310|412674,É Um Caso de Polícia!|Crime de Amor|Disparos|Mar de Rosas|Por Um Corpo de Mulher
504592,Divino Amor,"Uma ficção científica distópica sobre uma mulher religiosa que trabalha em um cartório e tenta salvar casamentos, enquanto enfrenta uma crise em seu próprio relacionamento.",1.0,1.0,1.0,1.0,0.75,0.5,504592|236310|522168|240075|248244,"Divino Amor|Mar de Rosas|Mulheres Alteradas|A Pensão de D. Estela|Bonitinha, Mas Ordinária"
1016767,Saudade fez Morada aqui Dentro,"Um drama sensível sobre um adolescente que está perdendo a visão e precisa encontrar motivação na vida, enquanto lida com incertezas e a descoberta de novos caminhos.",1.0,1.0,0.5,0.6309297535714575,0.4,0.4,1213277|1016767|1356739|1355085|180371,Criança Enjaulada|Saudade fez Morada aqui Dentro|Solitário|GRIS|Vai Que Dá Certo
67612,Deus e o Diabo na Terra do Sol,"Um faroeste espiritual sobre um sertanejo que segue um líder religioso em busca de salvação, mas acaba envolvido em uma revolta sangrenta contra os poderosos da região.",0.0,0.0,0.0,0.0,0.6,0.2,194773|493661|1409897|172497|365424,Vereda da Salvação|Ex Pajé|Estrela da Manhã|O Cinderelo Trapalhão|Oração do Amor Selvagem
1109778,Evidências do Amor,"Um romance fantástico sobre um homem que revive memórias de um relacionamento passado toda vez que ouve uma música especial, em uma jornada emocional sobre amor e perdão.",0.0,0.0,0.0,0.0,0.6,0.26666666666666666,1181237|423661|1412505|1254655|918210,Apaixonada|Um Homem e Sua Jaula|Amaríssima|Tributo: Manoel Carlos|Meu Álbum de Amores
519248,Impressões do Brasil,"Um documentário histórico sobre a evolução da imprensa no Brasil, desde os primeiros jornais clandestinos até a era da televisão, com críticas à censura e à manipulação.",1.0,1.0,1.0,1.0,1.0,0.6,519248|516662|344538|1042718|992222,Impressões do Brasil|Brasil em Cores Vivas|Contestação|Boca Fechada|Era Uma Vez nos Tempos da Ditadura
237791,Hoje Eu Quero Voltar Sozinho,"Um drama LGBTQIA+ sobre um adolescente cego que descobre sua sexualidade ao se apaixonar por um colega, em uma narrativa delicada sobre autoconhecimento e aceitação.",0.0,0.0,0.0,0.0,0.4,0.2,542783|472315|195452|283716|441730,Maravilhosa|Amassa Que Elas Gostam|As Amorosas|Vadias do Sexo Sangrento|Fica Comigo
401912,A Cidade do Futuro,"Um drama sobre uma família não convencional formada por três pessoas em um relacionamento poliamoroso, enfrentando preconceitos e buscando felicidade no sertão da Bahia.",0.0,0.0,0.0,0.0,1.0,0.625,71113|633283|67617|534036|157366,Filhas do Vento|Ambiente Familiar|O Quatrilho|Em Cada Coração um Punhal|Contra Todos
1021330,Corpolítica,"Um documentário urgente sobre a falta de representatividade LGBTQIA+ na política brasileira, mostrando candidatos que desafiam a violência e o conservadorismo para lutar por direitos.",1.0,1.0,1.0,1.0,0.8,0.8,1021330|1269645|670515|704081|877462,Corpolítica|Uma Breve História da Imprensa LGBT+ no Brasil|Patriamada|Para Onde Voam as Feiticeiras|Quem Precisa de Identidade?
760147,Silvio,"Um thriller biográfico sobre o sequestro do famoso apresentador de TV, revelando segredos de sua vida pessoal e os bastidores de sua carreira midiática.",0.0,0.0,0.0,0.0,0.8,0.4,1135233|379754|684125|958495|410819,A Um Pulo da Morte|Os Marginais|Foram os Sussurros que Me Mataram|Cadê Heleny?|Crime de Amor
362314,Meu Amigo Hindu,"Um drama emocional sobre um diretor de cinema que enfrenta uma doença terminal e forma um vínculo profundo com um menino hindu, em uma reflexão sobre vida e morte.",1.0,1.0,1.0,1.0,0.8,0.8,362314|807459|1397304|843643|352002,Meu Amigo Hindu|Menino Azul|Trópico de Leão|Delírios – Filosofia e Reflexão no Túnel da Morte|Para Minha Amada Morta
97989,O Som ao Redor,"Um thriller social sobre uma rua de classe média que vive sob a tensão da chegada de uma milícia, mostrando medos, desigualdades e violências cotidianas.",1.0,1.0,1.0,1.0,0.5,0.41666666666666663,97989|1097175|1410216|855142|1361509,O Som ao Redor|Grande Sertão|Na Linha de Fogo|Homens de Rua|Moving Up
566221,Democracia em Vertigem,"Um documentário político sobre o impeachment de Dilma Rousseff, com imagens exclusivas dos bastidores e uma análise da polarização que dividiu o Brasil.",1.0,1.0,1.0,1.0,1.0,1.0,566221|804775|618431|480516|1390821,Democracia em Vertigem|Alvorada|Não Vai Ter Golpe|O Muro|Impeachment: O Brasil nas Ruas
476724,Dona Flor e Seus Dois Maridos,"Uma releitura da comédia clássica sobre uma viúva dividida entre o marido falecido, que volta como fantasma, e seu novo e conservador esposo, em situações hilárias e picantes.",0.0,0.0,0.0,0.0,0.6,0.6,522168|236310|373680|358527|423661,Mulheres Alteradas|Mar de Rosas|A Cama ao Alcance de Todos|Pecado Mortal|Um Homem e Sua Jaula
16956,Um Tiro no Escuro,"Um thriller sobre uma mãe que busca desesperadamente a filha sequestrada, trabalhando em um bar de striptease enquanto investiga pistas em aeroportos e ruas de Lisboa.",1.0,1.0,1.0,1.0,1.0,0.5,16956|341874|1452998|194978|764522,Um Tiro no Escuro|Assassinato em Copacabana|Onde Está Você?|Porto das Caixas|A Mãe
884533,Um Ano Inesquecível - Inverno,"Um romance adolescente sobre uma garota obrigada a viajar com os pais para uma estação de ski, onde encontra novos amigos e um amor que muda sua perspectiva da vida.",0.0,0.0,0.0,0.0,0.8,0.5,1381908|241013|1181237|441730|110262,ARCAD'ÁGUA|A Falta Que Me Faz|Apaixonada|Fica Comigo|Podecrer!
1175252,Pousada Sonhar,"Um terror psicológico sobre uma pousada onde hóspedes enfrentam seus piores medos e desejos ocultos, em uma trama cheia de suspense e reviravoltas sobrenaturais.",0.0,0.0,0.0,0.0,1.0,0.3333333333333333,818836|1380847|743091|1152036|1391904,Capitu e o Capítulo|BOSQUE|Possessões|Memórias do Medo|Ecos Do Silêncio
34277,Os Normais 2 - A Noite Mais Maluca de Todas,"Uma comédia sobre um casal em crise que decide experimentar um ménage à trois, levando a uma noite de confusões hilárias e encontros inesperados na noite carioca.",0.0,0.0,0.0,0.0,0.25,0.25,1309743|1446215|194808|522168|195452,Emaranhado|Estranhos na Noite|Os Amantes da Chuva|Mulheres Alteradas|As Amorosas
608804,A Menina Que Matou os Pais,"Um thriller baseado em crimes reais, mostrando a história de uma jovem envolvida no assassinato dos próprios pais, com revelações chocantes e um julgamento polêmico.",0.0,0.0,0.0,0.0,0.6,0.2,437841|417512|297278|236310|1054630,Coleção de Humanos Mortos|É Um Caso de Polícia!|Na Quebrada|Mar de Rosas|A Beleza Viva nos Teus Olhos Mortos
1228547,Comitiva Esperança,"Um documentário musical sobre violeiros que viajam pelo Centro-Oeste brasileiro em busca da cultura pantaneira, celebrando tradições e a vida no interior.",0.0,0.0,0.0,0.0,0.6,0.6,298340|230936|98361|409304|1137480,"Brincante|És tu, Brasil|Saravá|Deserto|Reggae Resistência"
763544,Fotos Privadas,"Um drama íntimo sobre um casal gay que recebe um convidado para uma experiência erótica, explorando desejos, ciúmes e a dinâmica dos relacionamentos abertos.",0.0,0.0,0.0,0.0,0.25,0.25,500551|621984|283716|373651|373680,Public Intimacy|A Fome do Sexo|Vadias do Sexo Sangrento|O Sexo Mora ao Lado|A Cama ao Alcance de Todos
1294295,The Guardian,"Um drama fantástico sobre um avô que precisa confrontar seus preconceitos quando percebe que o neto tem uma identidade de gênero diferente, em uma narrativa sensível sobre aceitação.",1.0,1.0,0.25,0.43067655807339306,0.6666666666666666,0.4444444444444444,536409|1288067|1195704|1294295|1292115,O Escândalo na Sociedade|Rei Davi|Mentiras Revolucionárias|The Guardian|Crisálida
548544,A Vida Invisível,"Um drama emocionante sobre duas irmãs separadas pelo destino no Rio dos anos 1950, cujas vidas são marcadas por saudade, cartas não lidas e sonhos interrompidos.",1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1030553|548544|183678|71113|539042,Bocaína|A Vida Invisível|A Margem|Filhas do Vento|Deslembro
84255,A Dama do Lotação,"Um drama erótico sobre uma mulher traumatizada que busca satisfação sexual com estranhos em transportes públicos, em uma crítica aos tabus e à repressão sexual.",0.0,0.0,0.0,0.0,0.75,0.375,621984|283716|358896|330456|500551,"A Fome do Sexo|Vadias do Sexo Sangrento|Sadismo - Aberrações Sexuais|Gamal, O Delírio do Sexo|Public Intimacy"
223706,O Menino e o Mundo,"Uma animação poética sobre um menino que parte em uma jornada surreal para encontrar o pai, retratando o mundo através de seus olhos inocentes e cheios de imaginação.",1.0,1.0,1.0,1.0,0.6,0.3333333333333333,223706|1214885|1213277|807459|743713,O Menino e o Mundo|Cabeça De Lata|Criança Enjaulada|Menino Azul|Magnética
45318,Ilha das Flores,"Um documentário ácido e irônico sobre a cadeia de consumo, seguindo o caminho de um tomate desde o supermercado até um lixão, expondo desigualdades sociais brutais.",1.0,1.0,1.0,1.0,0.6,0.6,45318|1381562|645215|1074729|1340946,Ilha das Flores|Cultura do Desperdício – Por Uma Sociedade Mais Consciente|Desperdício|O Capitalismo Matou Meus Pais|Consumo
339663,"Josef Mengele, Meu Pai, Rua Alguém, 5555","Um drama histórico sobre o encontro entre um criminoso de guerra nazista e seu filho no Brasil, revelando segredos sombrios e a fuga da justiça após a Segunda Guerra.",0.0,0.0,0.0,0.0,0.4,0.4,371961|1195721|650916|651887|831745,Menino 23: Infâncias Perdidas no Brasil|15 filhos|Fico Te Devendo uma Carta do Brasil|Segundo Tempo|Meu Tio José
332719,Ponte Aérea,"Um romance contemporâneo sobre dois desconhecidos que se conectam durante um voo cancelado, explorando atração, diferenças sociais e a imprevisibilidade do amor.",0.0,0.0,0.0,0.0,1.0,0.7,1309743|183678|341860|215301|393448,Emaranhado|A Margem|Cleo e Daniel|Pequeno Dicionário Amoroso|Amor e Desamor
211166,"Rio, Eu Te Amo","Uma antologia de curtas que celebram o Rio de Janeiro, com histórias de amor, drama e humor em diferentes cenários da cidade, mostrando sua diversidade e beleza.",0.0,0.0,0.0,0.0,0.8,0.5,372599|564782|110262|1031342|585651,Crônica da Cidade Amada|Noites Cariocas|Podecrer!|Fábulas|Capital Circulante
764541,O Rio do Desejo,"Um drama erótico sobre três irmãos apaixonados pela mesma mulher em uma casa às margens do Rio Negro, onde desejos proibidos e ciúmes levam a conflitos intensos.",0.0,0.0,0.0,0.0,1.0,1.0,534036|272149|71113|1391804|1413709,Em Cada Coração um Punhal|Traição|Filhas do Vento|Do Lado de Dentro|Homens de Barro
785538,7 Prisioneiros,"Um thriller social sobre um jovem que cai em um esquema de trabalho análogo à escravidão em São Paulo, enfrentando dilemas morais para sobreviver e se libertar.",0.0,0.0,0.0,0.0,1.0,0.5,322985|340430|199896|245869|272398,"Pedro Canhoto, O Vingador Erótico|Bahia de Todos os Santos|O Cortiço|Selva Trágica|Moral em Concordata"
102784,2 Coelhos,"Um thriller de ação sobre um homem que planeja se vingar de um político corrupto e um criminoso, em uma trama cheia de violência, humor negro e reviravoltas.",0.0,0.0,0.0,0.0,0.8,0.26666666666666666,111235|331081|417512|175125|536797,O Homem da Capa Preta|Caveira My Friend|É Um Caso de Polícia!|Matou a Família e Foi ao Cinema|Na Mira do Assassino
289538,"Meteorango Kid, Herói Intergaláctico","Um filme cult dos anos 60 sobre um jovem alienado que vagueia pela Bahia, misturando protesto político, experimentação visual e uma crítica à sociedade repressiva.",0.0,0.0,0.0,0.0,0.6,0.3,145372|379754|650679|774852|703036,O Cabeleira|Os Marginais|Giocondo Dias – Ilustre Clandestino|Dramática|Nas Asas da Pan Am
448763,Amor.com,"Um romance leve sobre uma blogueira de moda e um vlogueiro de games que se apaixonam após um encontro desastroso, mostrando os desafios do amor na era digital.",0.0,0.0,0.0,0.0,0.2,0.2,195452|1176878|780195|1181237|448669,As Amorosas|Leme do Destino|Em Busca de Carlos Zéfiro|Apaixonada|Anjo do Lodo
1175147,Tudo por um Pop Star 2,"Uma comédia adolescente sobre três amigas que viajam para ver o show de um cantor famoso, enfrentando confusões e descobrindo o verdadeiro valor da amizade.",0.0,0.0,0.0,0.0,0.5,0.5,612095|110262|84914|1356750|1027253,Et Set Era|Podecrer!|Os 3|Entre Décadas|A Filha do Palhaço
580077,Nada a Perder 2: Não Se Pode Esconder a Verdade,"Um drama que continua a história do líder religioso, revelando escândalos financeiros e políticos por trás de seu império midiático e sua relação com o poder.",0.0,0.0,0.0,0.0,0.6,0.6,1251253|997792|1046273|774133|1210096,Corrupção de Menores|O Pastor e o Guerrilheiro|Padre Cícero: Os Milagres de Juazeiro|Teocracia em Vertigem|Jorge da Capadócia
912664,20:00,"Um thriller psicológico sobre um homem obcecado por sua vizinha, cuja rotina meticulosa se transforma em uma espiral de alucinações e comportamentos perturbadores.",0.0,0.0,0.0,0.0,0.8,0.4,1359358|113562|865703|379316|1397304,Apartamento 62|Delírios de um Anormal|Instinto Devasso|O Caseiro|Trópico de Leão
607442,O Livro dos Prazeres,"Um drama filosófico sobre uma professora que aprende sobre amor e prazer com um homem mais velho, em uma narrativa reflexiva sobre relacionamentos e autoconhecimento.",1.0,1.0,1.0,1.0,0.8,0.5,607442|1397304|567268|423661|634328,O Livro dos Prazeres|Trópico de Leão|Uma Estranha História de Amor|Um Homem e Sua Jaula|O Seu Amor de Volta (Mesmo que ele não queira)
123945,Área Q,"Um thriller sobrenatural sobre um jornalista que investiga avistamentos de OVNIs no interior do Brasil, descobrindo segredos que desafiam a realidade e sua sanidade.",0.0,0.0,0.0,0.0,0.2,0.1,1149193|604280|1202791|306472|735911,R.F. Lucchetti: O Cronista do Além|Histórias Estranhas|APOTEOSE 85|Desesperato|Sertão do Conselheiro
470079,Baunilha,"Um documentário ousado sobre um mestre de BDSM e sua relação com uma cineasta, explorando fetiches, poder e sexualidade em um contexto artístico e íntimo.",0.0,0.0,0.0,0.0,0.4,0.4,197158|233142|283716|1179633|994468,Pornô!|Mulheres Sexo Verdades Mentiras|Vadias do Sexo Sangrento|Espetáculo|Filho da Mãe
