original_id,title,user_input,precision_at_k,recall_at_k,mrr,ndcg,binary_genre_similarity,proportional_genre_similarity,top_k_ids,top_k_titles
364327,Jonas,"Um thriller psicológico sobre um jovem que sequestra a filha de sua patroa durante o Carnaval, levando-a para uma jornada perturbadora dentro de um carro alegórico.",1.000000,1.000000,1.000000,1.000000,0.800000,0.500000,"364327,746367,236310,195449,601627","Jonas,Bom Carnaval,Mar de Rosas,Estranho Encontro,Carnaval em Lá Maior"
471076,"Aconteceu, virou Manchete! A História da Rede Manchete","Um documentário nostálgico sobre a extinta TV Manchete, relembrando seus programas icônicos, jornalismo ousado e dramas históricos que marcaram a televisão brasileira.",1.000000,1.000000,0.250000,0.430677,0.000000,0.000000,"788328,519248,75273,471076,968519","Chacrinha: Eu Vim para Confundir e Não para Explicar,Impressões do Brasil,Alô Alô Terezinha!,Aconteceu virou Manchete! A História da Rede Manchete,Brasileiríssima"
1274746,Baby,"Um drama LGBTQIA+ sobre um jovem ex-detento que se envolve com um homem mais velho, explorando relações de poder, afeto e sobrevivência nas ruas de São Paulo.",0.000000,0.000000,0.000000,0.000000,0.333333,0.166667,"262782,1340214,763648,278629,979295","Do Lado de Fora,Me Veja Nos Seus Olhos,Próprio,A Volta da Paulicéia Desvairada,DesAmor"
227975,Praia do Futuro,"Um drama sobre um salva-vidas que se muda para a Alemanha após salvar um turista, deixando para trás seu irmão mais novo e um romance que mudará sua vida para sempre.",1.000000,1.000000,0.333333,0.500000,0.600000,0.600000,"910332,394264,227975,1300872,977592","Toda a Vida em 15 Minutos,Outro Sertão,Praia do Futuro,Sertão Bruto,Perdida"
361790,Ninguém Ama Ninguém por Mais de Dois Anos,"Uma comédia romântica que acompanha cinco casais nos anos 60, mostrando desejos, traições e as complexidades do amor em uma sociedade cheia de moralismos.",0.000000,0.000000,0.000000,0.000000,0.800000,0.266667,"749330,522168,532340,780195,261457","Deliciosas Traições do Amor,Mulheres Alteradas,Embalos Alucinantes: A Troca de Casais,Em Busca de Carlos Zéfiro,A Arte de Amar Bem"
230430,Mar Negro,"Um terror sobrenatural sobre pescadores que enfrentam uma contaminação misteriosa transformando criaturas marinhas em monstros assassinos, em uma luta pela sobrevivência.",1.000000,1.000000,1.000000,1.000000,0.600000,0.400000,"230430,326732,714037,1217506,160745","Mar Negro,Bacalhau,Menarca,Contra a Maré,Porto dos Mortos"
1312855,Por Você,"Um drama romântico sobre um legista que reencontra um grande amor do passado, revivendo memórias e enfrentando vícios em uma história de arrependimento e redenção.",0.000000,0.000000,0.000000,0.000000,1.000000,0.600000,"1309743,1397304,1245409,1135438,297869","Emaranhado,Trópico de Leão,Compram-se Memórias e Cartas de Amor,Reminiscência,O Fim de uma Era"
39641,À Deriva,"Um drama familiar sobre uma adolescente que testemunha a infidelidade do pai durante as férias, desencadeando conflitos e revelações dolorosas em uma casa de praia.",0.000000,0.000000,0.000000,0.000000,0.750000,0.750000,"441730,495469,807459,864160,504927","Fica Comigo,A Morte Inventada - Alienação Parental,Menino Azul,Verão,Rummikub"
1442605,Desatando o nós,"Uma animação poética sobre um jovem que descobre a liberdade ao desatar os laços que o prendem, em uma metáfora visual sobre crescimento e autoconhecimento.",0.000000,0.000000,0.000000,0.000000,0.400000,0.200000,"1213277,1401152,1175706,1292882,1355085","Criança Enjaulada,CORRES,Tiare Peatra,Anedonia,GRIS"
42031,A Hora da Estrela,"Um drama social sobre uma jovem nordestina que migra para São Paulo em busca de uma vida melhor, enfrentando solidão, exploração e a dura realidade da cidade grande.",0.000000,0.000000,0.000000,0.000000,0.800000,0.400000,"749116,1248405,989216,54952,827063","Cidade; Campo,Okonomiyaki,Olhos Cansados,Antônia,Sons da Cidade"
368103,Chatô: O Rei do Brasil,"Um drama histórico sobre o magnata das comunicações Assis Chateaubriand, sua relação com Getúlio Vargas e o poder da mídia no Brasil do século XX.",1.000000,1.000000,1.000000,1.000000,0.400000,0.266667,"368103,242318,447078,340430,619529","Chatô: O Rei do Brasil,Getúlio Vargas,O Homem de Areia,Bahia de Todos os Santos,O Mundo em que Getúlio Viveu"
40096,O Auto da Compadecida,"Uma comédia clássica do sertão nordestino, onde dois amigos espertalhões enganam a todos em uma série de aventuras repletas de humor, crítica social e elementos fantásticos.",0.000000,0.000000,0.000000,0.000000,0.250000,0.083333,"1436369,555810,459997,1285655,441732","O Cobrador de Fraque,Rindo à Toa: Humor Sem Limites,O Pasquim: A Subversão do Humor,Wicked Game,Alô!?"
40823,O Homem Que Copiava,"Um romance policial sobre um operador de fotocópias que se envolve em um plano criminoso para impressionar a mulher que ama, em uma trama cheia de reviravoltas e ironias.",0.000000,0.000000,0.000000,0.000000,1.000000,0.300000,"410819,417512,412674,135913,236310","Crime de Amor,É Um Caso de Polícia!,Por Um Corpo de Mulher,Disparos,Mar de Rosas"
504592,Divino Amor,"Uma ficção científica distópica sobre uma mulher religiosa que trabalha em um cartório e tenta salvar casamentos, enquanto enfrenta uma crise em seu próprio relacionamento.",1.000000,1.000000,1.000000,1.000000,0.800000,0.500000,"504592,236310,522168,376896,341612","Divino Amor,Mar de Rosas,Mulheres Alteradas,Mulher,Mulher Objeto"
1016767,Saudade fez Morada aqui Dentro,"Um drama sensível sobre um adolescente que está perdendo a visão e precisa encontrar motivação na vida, enquanto lida com incertezas e a descoberta de novos caminhos.",1.000000,1.000000,0.250000,0.430677,0.600000,0.600000,"1356739,1213277,1309067,1016767,1355085","Solitário,Criança Enjaulada,Aforismo,Saudade fez Morada aqui Dentro,GRIS"
67612,Deus e o Diabo na Terra do Sol,"Um faroeste espiritual sobre um sertanejo que segue um líder religioso em busca de salvação, mas acaba envolvido em uma revolta sangrenta contra os poderosos da região.",0.000000,0.000000,0.000000,0.000000,0.400000,0.133333,"194773,712589,493661,1409897,172497","Vereda da Salvação,Era Uma Vez no Tibet,Ex Pajé,Estrela da Manhã,O Cinderelo Trapalhão"
1109778,Evidências do Amor,"Um romance fantástico sobre um homem que revive memórias de um relacionamento passado toda vez que ouve uma música especial, em uma jornada emocional sobre amor e perdão.",0.000000,0.000000,0.000000,0.000000,0.600000,0.266667,"1412505,1397304,1181237,423661,1369675","Amaríssima,Trópico de Leão,Apaixonada,Um Homem e Sua Jaula,A NOSSA HISTÓRIA DE AMOR"
519248,Impressões do Brasil,"Um documentário histórico sobre a evolução da imprensa no Brasil, desde os primeiros jornais clandestinos até a era da televisão, com críticas à censura e à manipulação.",1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,"519248,1269645,1042718,459997,516662","Impressões do Brasil,Uma Breve História da Imprensa LGBT+ no Brasil,Boca Fechada,O Pasquim: A Subversão do Humor,Brasil em Cores Vivas"
237791,Hoje Eu Quero Voltar Sozinho,"Um drama LGBTQIA+ sobre um adolescente cego que descobre sua sexualidade ao se apaixonar por um colega, em uma narrativa delicada sobre autoconhecimento e aceitação.",0.000000,0.000000,0.000000,0.000000,0.600000,0.300000,"472315,1193204,195452,542783,441730","Amassa Que Elas Gostam,A  verdade por dentro do meu armário,As Amorosas,Maravilhosa,Fica Comigo"
401912,A Cidade do Futuro,"Um drama sobre uma família não convencional formada por três pessoas em um relacionamento poliamoroso, enfrentando preconceitos e buscando felicidade no sertão da Bahia.",0.000000,0.000000,0.000000,0.000000,1.000000,0.600000,"157366,71113,633283,67617,340430","Contra Todos,Filhas do Vento,Ambiente Familiar,O Quatrilho,Bahia de Todos os Santos"
1021330,Corpolítica,"Um documentário urgente sobre a falta de representatividade LGBTQIA+ na política brasileira, mostrando candidatos que desafiam a violência e o conservadorismo para lutar por direitos.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"1021330,340423,1269645,877462,670515","Corpolítica,A Negação do Brasil,Uma Breve História da Imprensa LGBT+ no Brasil,Quem Precisa de Identidade?,Patriamada"
760147,Silvio,"Um thriller biográfico sobre o sequestro do famoso apresentador de TV, revelando segredos de sua vida pessoal e os bastidores de sua carreira midiática.",1.000000,1.000000,1.000000,1.000000,0.800000,0.500000,"760147,1135233,684125,379754,480541","Silvio,A Um Pulo da Morte,Foram os Sussurros que Me Mataram,Os Marginais,Silêncio no Estúdio"
362314,Meu Amigo Hindu,"Um drama emocional sobre um diretor de cinema que enfrenta uma doença terminal e forma um vínculo profundo com um menino hindu, em uma reflexão sobre vida e morte.",1.000000,1.000000,0.500000,0.630930,0.800000,0.800000,"807459,362314,1397304,843643,352002","Menino Azul,Meu Amigo Hindu,Trópico de Leão,Delírios – Filosofia e Reflexão no Túnel da Morte,Para Minha Amada Morta"
97989,O Som ao Redor,"Um thriller social sobre uma rua de classe média que vive sob a tensão da chegada de uma milícia, mostrando medos, desigualdades e violências cotidianas.",1.000000,1.000000,1.000000,1.000000,0.500000,0.416667,"97989,1097175,855142,1410216,1152835","O Som ao Redor,Grande Sertão,Homens de Rua,Na Linha de Fogo,Se Essa Rua Fosse Minha"
566221,Democracia em Vertigem,"Um documentário político sobre o impeachment de Dilma Rousseff, com imagens exclusivas dos bastidores e uma análise da polarização que dividiu o Brasil.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"566221,804775,480516,618431,1390821","Democracia em Vertigem,Alvorada,O Muro,Não Vai Ter Golpe,Impeachment: O Brasil nas Ruas"
476724,Dona Flor e Seus Dois Maridos,"Uma releitura da comédia clássica sobre uma viúva dividida entre o marido falecido, que volta como fantasma, e seu novo e conservador esposo, em situações hilárias e picantes.",0.000000,0.000000,0.000000,0.000000,0.600000,0.600000,"236310,522168,373680,408117,1307903","Mar de Rosas,Mulheres Alteradas,A Cama ao Alcance de Todos,A Morte Transparente,Pequenas Criaturas"
16956,Um Tiro no Escuro,"Um thriller sobre uma mãe que busca desesperadamente a filha sequestrada, trabalhando em um bar de striptease enquanto investiga pistas em aeroportos e ruas de Lisboa.",1.000000,1.000000,1.000000,1.000000,1.000000,0.450000,"16956,1069573,341874,1452998,764522","Um Tiro no Escuro,Os Óculos de Pedro Antão,Assassinato em Copacabana,Onde Está Você?,A Mãe"
884533,Um Ano Inesquecível - Inverno,"Um romance adolescente sobre uma garota obrigada a viajar com os pais para uma estação de ski, onde encontra novos amigos e um amor que muda sua perspectiva da vida.",1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,"884533,1381908,441730,1181237,1075400","Um Ano Inesquecível - Inverno,ARCAD'ÁGUA,Fica Comigo,Apaixonada,Luana Adolescente - O Filme"
1175252,Pousada Sonhar,"Um terror psicológico sobre uma pousada onde hóspedes enfrentam seus piores medos e desejos ocultos, em uma trama cheia de suspense e reviravoltas sobrenaturais.",0.000000,0.000000,0.000000,0.000000,1.000000,0.333333,"1380847,818836,1152036,743091,1450012","BOSQUE,Capitu e o Capítulo,Memórias do Medo,Possessões,Invisível aos Olhos"
34277,Os Normais 2 - A Noite Mais Maluca de Todas,"Uma comédia sobre um casal em crise que decide experimentar um ménage à trois, levando a uma noite de confusões hilárias e encontros inesperados na noite carioca.",0.000000,0.000000,0.000000,0.000000,0.400000,0.400000,"522168,194808,409107,1309743,261457","Mulheres Alteradas,Os Amantes da Chuva,Beduino,Emaranhado,A Arte de Amar Bem"
608804,A Menina Que Matou os Pais,"Um thriller baseado em crimes reais, mostrando a história de uma jovem envolvida no assassinato dos próprios pais, com revelações chocantes e um julgamento polêmico.",0.000000,0.000000,0.000000,0.000000,0.600000,0.200000,"417512,437841,297278,536797,410819","É Um Caso de Polícia!,Coleção de Humanos Mortos,Na Quebrada,Na Mira do Assassino,Crime de Amor"
1228547,Comitiva Esperança,"Um documentário musical sobre violeiros que viajam pelo Centro-Oeste brasileiro em busca da cultura pantaneira, celebrando tradições e a vida no interior.",1.000000,1.000000,0.500000,0.630930,0.600000,0.600000,"298340,1228547,1000735,98361,1176498","Brincante,Comitiva Esperança,Cargas D'Água,Saravá,Passatempo"
763544,Fotos Privadas,"Um drama íntimo sobre um casal gay que recebe um convidado para uma experiência erótica, explorando desejos, ciúmes e a dinâmica dos relacionamentos abertos.",0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,"500551,283716,621984,373651,197158","Public Intimacy,Vadias do Sexo Sangrento,A Fome do Sexo,O Sexo Mora ao Lado,Pornô!"
1294295,The Guardian,"Um drama fantástico sobre um avô que precisa confrontar seus preconceitos quando percebe que o neto tem uma identidade de gênero diferente, em uma narrativa sensível sobre aceitação.",1.000000,1.000000,1.000000,1.000000,0.750000,0.416667,"1294295,1288067,536409,1195704,1024020","The Guardian,Rei Davi,O Escândalo na Sociedade,Mentiras Revolucionárias,Distante para Sempre"
548544,A Vida Invisível,"Um drama emocionante sobre duas irmãs separadas pelo destino no Rio dos anos 1950, cujas vidas são marcadas por saudade, cartas não lidas e sonhos interrompidos.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"548544,1030553,183678,475756,71113","A Vida Invisível,Bocaína,A Margem,Entre Irmãs,Filhas do Vento"
84255,A Dama do Lotação,"Um drama erótico sobre uma mulher traumatizada que busca satisfação sexual com estranhos em transportes públicos, em uma crítica aos tabus e à repressão sexual.",0.000000,0.000000,0.000000,0.000000,0.750000,0.375000,"536414,472315,519765,330456,621984","Anarquia Sexual,Amassa Que Elas Gostam,Chega de Fiu Fiu,Gamal O Delírio do Sexo,A Fome do Sexo"
223706,O Menino e o Mundo,"Uma animação poética sobre um menino que parte em uma jornada surreal para encontrar o pai, retratando o mundo através de seus olhos inocentes e cheios de imaginação.",1.000000,1.000000,1.000000,1.000000,0.400000,0.266667,"223706,1214885,807459,896952,1213277","O Menino e o Mundo,Cabeça De Lata,Menino Azul,O Catéter,Criança Enjaulada"
45318,Ilha das Flores,"Um documentário ácido e irônico sobre a cadeia de consumo, seguindo o caminho de um tomate desde o supermercado até um lixão, expondo desigualdades sociais brutais.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"45318,1381562,645215,1340946,714891","Ilha das Flores,Cultura do Desperdício – Por Uma Sociedade Mais Consciente,Desperdício,Consumo,Rua Descalça"
339663,"Josef Mengele, Meu Pai, Rua Alguém, 5555","Um drama histórico sobre o encontro entre um criminoso de guerra nazista e seu filho no Brasil, revelando segredos sombrios e a fuga da justiça após a Segunda Guerra.",0.000000,0.000000,0.000000,0.000000,0.400000,0.400000,"371961,1016341,242455,745888,126304","Menino 23: Infâncias Perdidas no Brasil,Cordialmente Teus,O Sarcófago Macabro,Segredos do Putumayo,Corações Sujos"
332719,Ponte Aérea,"Um romance contemporâneo sobre dois desconhecidos que se conectam durante um voo cancelado, explorando atração, diferenças sociais e a imprevisibilidade do amor.",0.000000,0.000000,0.000000,0.000000,1.000000,0.600000,"1309743,1402457,1310194,341860,1177541","Emaranhado,Sabiá,Solstício,Cleo e Daniel,Amor à Primeira Vista"
211166,"Rio, Eu Te Amo","Uma antologia de curtas que celebram o Rio de Janeiro, com histórias de amor, drama e humor em diferentes cenários da cidade, mostrando sua diversidade e beleza.",1.000000,1.000000,1.000000,1.000000,0.600000,0.500000,"211166,372599,1258321,1031342,564782","Rio Eu Te Amo,Crônica da Cidade Amada,Rio de Janeiro a Janeiro,Fábulas,Noites Cariocas"
